"id","name","comentario","colombia","bogota","gobierno","cuidar","ano","politico","joven","ciudad","social","via","familia","usd","gracia","seguir","medellin","vida","dejar","policia","salud","cali","evitar","paz","solidaridad","derecho","fuerza","colombiano","garantizar","mujer","comunidad","persona","centro","violencia","nacional","seguridad","apoyar","mil","informar","antioquia","vacuna","publico","proyecto","publicar","duque","recuperar","covid","democracia","pacto","cambio","ciudadano","humano","reforma","pagar","vacunacion","construir","protesta","mundo","millón","punto","entregar","volver","salir","presidente","proteger","democratico","sector","mantener","cambiar","historico","pasar","nino","lograr","hora","cuidado","autoridad","debate","mario","semana","mejorar","entrevista","esperar","atender","permitir","querer","llegar","apoyo","sistema","atencion","juventud","educacion","destruir","pobreza","felicitación","ciudadania","sacar","comprar","economico","justicia","servicio","linea","plan"
6532,"Petro","transferencia dinero publico operacion privado transmilenio reduccion tarifa propiedad operacion privado pasar pasar pasar publicar porcentaje",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291943287386874,0,0.31200137141103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20226127304632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6533,"Uribe","ejercito institucional democratico merecer apoyo seguro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969703245141013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94584908812458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6534,"Uribe","confianza reflexion accion ffaa tributario gbno ciudadana candidato paz equidad violencia odio comunismo tratar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372339379620734,0,0,0,0,0,0,0,0,0,0.356930187402489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6535,"Petro","edil bogota apoyo partidoverdecol sergiofajardo democracia importante interior partido candidatura consultar veto",0,0.223091638719821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468337763765793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47292454406229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6536,"Petro","declaracion presidente republicar venezuela republicar colombia",0.576885872952623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925372963493658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6537,"Petro","vivir sociedad tranquilo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6538,"Uribe","quedar derecho colombiano violentar cometer abuso via",0,0,0,0,0,0,0,0,0,0.742200581589483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697363629459272,0,0.714577242628781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6539,"Uribe","rechazar amenaza estudiante profesor universidad privado cedemocratico condenado violencia vandalismo ciudad respetar respetar respetar diferencia pensamiento violencia",0,0,0,0,0,0,0,0.227110937391107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587885014545276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6540,"Uribe","video hijo comerciante cesar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6541,"Lopez","audiencia presentar gobierno proyecto bogotaregion proponer incluir plan nacional desarrollo financiacion ciudadania recurso limpiar rio asegurar asegurar regiotram norte",0,0,0.214849433540673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247119600562374,0,0,0,0,0,0,0,0.268750089125768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291452158157766,0,0,0,0,0,0,0.291836621348462
6542,"Uribe","entrevista argentino mayo policia herido policia quemar quemar vandalismo policia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45486050339369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661235877339952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6543,"Lopez","juar guillermo especialista alianza publico privado ejecucion proyecto infraestructura social colegio vivienda espacio publico gerente empresar renovacion urbano bogota",0,0.140899982349361,0,0,0,0,0,0,0.208674936907721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491693957704209,0.268750089125768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6544,"Petro","avance alianza politico fuerza persona cambio democratico queder excluido",0,0,0,0,0,0.481210807779898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559169033872914,0,0,0,0,0.528617409882161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605094270707774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646468830094008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6545,"Uribe","decreto reconocer linea movimiento mesa dialogo gobierno pais bloqueo ilegal",0,0,0.408213923727279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565915298487846,0
6546,"Uribe","hora participar foro chile seguir transmision vivo",0,0,0,0,0,0,0,0,0,0,0,0,0,0.630771937998294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844222826054929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6547,"Uribe","colectivo mario isabel rueda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61317552685276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6548,"Petro","sociedad rico pobre culpar querer disminuir diferencia rico pobre",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644513934536815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6549,"Uribe","bloqueo impedir us granja eje cantidad empleo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6550,"Uribe","gbno turno cobro empresario fondo impuesto seguridad protegir trabajador presentar jornada laboral aprobada prima iva negar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302251921685159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6551,"Uribe","gracia ffaa rescate uniformado via youtubir",0,0,0,0,0,0,0,0,0,0.865900678521064,0,0,0.718679873636153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6552,"Uribe","paz seguridad fortalecer policia combatir delincuencia grupo armado prioridad agenda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484953501131229,0,0,0,0.521275131469028,0,0,0,0,0,0,0,0,0,0,0,0.483603074696254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6553,"Lopez","duda bogota educacion",0,0.892366554879286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80849354622534,0,0,0,0,0,0,0,0,0,0,0
6554,"Petro","escuchar escuchar escuchar escuchar ojo realmente joven morir protesta comun alguien",0,0,0,0,0,0,0.384841542738629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523414244449041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6555,"Lopez","celebrar limpieza humedal lanzamiento equipo experto ambiental llega proteger proteger proteger proteger",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23040473137025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6556,"Petro","mejor economista mundo urgencia pasar pasar pasar economia cumplir cumplir meta cuyo indicador ayudo construir construir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.730627441273724,0,0.356208879687135,0,0,0,0,0,0,0,0,0,0,0,0,1.20226127304632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6557,"Lopez","seguridadbog policiabogota empresa privado seguridad firmar convenio fortalecer seguridad ciudadana sana convivencia propiedad disminuir delito alto impacto bogota",0,0.148727759146548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537336749662504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6558,"Lopez","bogota empezar lanzamiento bogota aliado servicio formacion empresario joven ciudad tecnologia",0,0.486745393570519,0,0,0,0,0.384841542738629,0.350989630513528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502756636775773,0,0
6559,"Petro","logro movilizacion social mes juventud barra futbol contribuir unidad violencia solicito barra esfuerzo paz paz futbol organizacion social",0,0,0,0,0,0,0,0,0.440535977916299,0,0,0,0,0,0,0,0,0,0,0,0,0.579194590521142,0,0,0,0,0,0,0,0,0,0.277612367979713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349128031984184,0,0,0,0,0,0,0,0,0,0,0,0
6560,"Petro","casa presidente haitú tomado grupo delincuencial asesinar- amigo responsabilidad apoyar apoyar apoyar gobierno fuerza conocimiento",0,0,0.272142615818186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335501420323749,0,0,0,0,0,0,0,0,0,1.21378310842333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370149185397463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6561,"Uribe","garantizar garantizar garantizar garantizar seguridad popaber pie fuerza ciudad militar proceso abastecimiento hacer dinero financiar causar dano colombiano",0,0,0,0,0,0,0,0.214493663091601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279584516936457,0.277891149911193,1.34400145607859,0,0,0,0,0,0,0.268668374831252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6562,"Uribe","solidaridad senador laura familia fallecimiento senorar madre donar",0,0,0,0,0,0,0,0,0,0,0.544546998792001,0,0,0,0,0,0,0,0,0,0,0,0.650145417551883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6563,"Lopez","gracia secretaria salud sectorsalud sectorsalud hospital iniciar vacunacion covid bogota corte pm aplicado dosis aplicar dosis recibir bogota rindir bogotasecuida",0,0.281799964698722,0,0,0,0,0,0,0,0,0,0,0.226951539042996,0,0,0,0,0,0.248196658591833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264599803825177,0,0,0,0,0,0,0,0.261953845589323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6564,"Petro","proponer plan estatal garantizado centenar mil persona trabajo necesario cuidado nino salud",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392978042770402,0,0,0,0,0,0,0,0,0,0,0.396463057411621,0,0,0,0,0,0.405644967224156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468337763765793,0,0,0.426424922968883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462074650468398
6565,"Lopez","grande grande grande lucho colombia",0.692263047543148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6566,"Petro","maestro funcionario sistema venezolano musico ano mundo ano sistema colombiano sistema educativo",0,0,0,0,0.669110463795095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416836724866789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47494517291618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.356370159669,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6567,"Petro","musico teoria practicar busqueda arte colegio publico alcanzar sociedad crecimiento arte paz pablo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400980870360791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359314815245383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6568,"Lopez","deseconomicobog apostar apuesta generar reactivar reactivar ciudad promover actividad semana",0,0,0,0,0,0,0,0.386088593564881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558951879704141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6569,"Lopez","hecho comisión derecho humano distribuido funcionar punto critico manifestación seguir protegir protegir proteger derecho protesta joven",0,0,0,0,0,0,0.264578560632808,0,0,0,0,0,0,0.275962722874254,0,0,0,0,0,0,0,0,0,0.610193175776863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332591098383299,0,0,0,0,0.359847293058716,0,0,0.342091291723614,0,0,0,0,0.418200887131922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,"Petro","lectura teoria economico problema colombiano teoria pais rico moderno quitar quitar quitar quitar quitar estructura economico politico",0,0,0,0,0,0.254758662942299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294237688141263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645584414773142,0,0,0,0
6571,"Lopez","proponer gobierno nacional movilidad cable electrico ciudad regiotram norte",0,0,0.453571026363644,0,0,0,0,0.428987326183201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521696934520568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6572,"Petro","comunicado colombia humano carta publicar angela mario robledo expresar",0.384590581968416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55466910473072,0,0,0,0,0,0,0,0.591273063792531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.716966900823448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6573,"Petro","gracia joven columna gustavo bolivar comentar noche",0,0,0,0,0,0,0.604750995732132,0,0,0,0,0,0.61601132025956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6574,"Petro","video dirar analisis encontrar prensa nacional prensa vandalo muerto manifestante asesinado oficial",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391272700890426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6575,"Uribe","dio miedo palabra dio vencer victoria pasa cruz cruz junto",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6576,"Petro","propuesta emision banco privado directamente familia rentar basica subsidio nominar pequen mediano empresar emision convertir produccion",0,0,0,0,0,0,0,0,0,0,0.272273499396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6577,"Petro","esmad gobierno bogota ver juventud popular aliado pensar gobierno cumplir cumplir sueno sentir humilde",0,0.19122140461699,0.583162748181828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44887889826538,0,0,0,0,0,0,0,0,0,0,0,0
6578,"Petro","vacuna cuba duque deberiar permitir permitir permitir permitir fase investigacion hacer colombiano",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416836724866789,0,0,0,0,0,0,0,0,0,0,0,0,0.433912141084089,0,0,0,0.45906134519378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12852930385083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6579,"Uribe","sierra cesar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6580,"Uribe","cedemocratico proponer cobrer iva servicio publico estrato",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667298942598569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.790046143504787,0,0
6581,"Uribe","negociar criminal linterna azul",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6582,"Uribe","informar lafm esmad pasa manifestante",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13662636956258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6583,"Petro","atencion primario colombia matar mujer superior pais meta",0.432664404714467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622759035271109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70250664564869,0,0,0,0,0,0,0,0,0,0,0,0,0
